query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
806242,Aethopyga_siparaja,Ding Li Yong,0,0.9961665868759155,0.014285714285714285,0.05555555555555555,0.1
203106,Aethopyga_siparaja,Surya Fajriani,0,0.9923055768013,0.13523809523809524,0.2222222222222222,0.4
930796,Aethopyga_siparaja,Ding Li Yong,0,0.9941164255142212,0.04,0.1111111111111111,0.2
19050,Aethopyga_siparaja,Sander Pieterse &amp; Ben Wielstra,0,0.9942194223403931,0.03666666666666667,0.1111111111111111,0.2
894701,Aethopyga_siparaja,Ding Li Yong,0,0.9951000809669495,0.0,0.0,0.0
106117,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9927183389663696,0.01,0.09090909090909091,0.1
106118,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9946678876876831,0.02,0.09090909090909091,0.1
106120,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9947603344917297,0.05,0.09090909090909091,0.1
618795,Brachypteryx_montana,Teus Luijendijk,1,0.9891535639762878,0.12857142857142856,0.07692307692307693,0.2
90803,Brachypteryx_montana,Fabian Ducry &amp; David Marques,0,0.9966951012611389,0.11666666666666665,0.07692307692307693,0.2
431514,Brachypteryx_montana,Brian Cox,0,0.9957513213157654,0.01111111111111111,0.038461538461538464,0.1
70339,Brachypteryx_montana,David Gibbs,0,0.9886704683303833,0.06190476190476191,0.07692307692307693,0.2
618731,Brachypteryx_montana,Teus Luijendijk,1,0.9954954385757446,0.3488095238095238,0.19230769230769232,0.5
943916,Carpococcyx_viridis,Kim Chuah Lim,1,0.991844892501831,0.19047619047619047,0.2857142857142857,0.2
56936,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9944429397583008,0.023809523809523808,0.14285714285714285,0.1
39501,Carpococcyx_viridis,Brian Cox,0,0.9931843280792236,0.028571428571428574,0.14285714285714285,0.1
56937,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9946745038032532,0.02040816326530612,0.14285714285714285,0.1
196215,Carpococcyx_viridis,yann muzika,1,0.9924910068511963,0.2174603174603175,0.42857142857142855,0.3
56938,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9857334494590759,0.028571428571428574,0.14285714285714285,0.1
943912,Carpococcyx_viridis,Kim Chuah Lim,1,0.9945502281188965,0.2857142857142857,0.42857142857142855,0.3
85992,Carpococcyx_viridis,John Gregory,0,0.9922242164611816,0.047619047619047616,0.14285714285714285,0.1
894950,Dicaeum_trigonostigma,Ding Li Yong,1,0.9927139282226562,0.13333333333333333,0.10526315789473684,0.2
34523,Dicaeum_trigonostigma,Tjalle Boorsma,1,0.9952352643013,0.2375,0.15789473684210525,0.3
648922,Dicaeum_trigonostigma,Ding Li Yong,0,0.9926358461380005,0.06666666666666667,0.10526315789473684,0.2
431494,Dicrurus_hottentottus,Brian Cox,0,0.9955306053161621,0.0,0.0,0.0
176899,Dicrurus_hottentottus,Peter Wilton,0,0.997414231300354,0.0,0.0,0.0
931276,Dicrurus_hottentottus,Ding Li Yong,0,0.9958116412162781,0.0,0.0,0.0
924367,Dicrurus_hottentottus,Ding Li Yong,0,0.9967507719993591,0.0,0.0,0.0
823280,Dicrurus_hottentottus,Greg Irving,0,0.9926285147666931,0.0,0.0,0.0
825282,Dicrurus_hottentottus,Greg Irving,0,0.995019257068634,0.0,0.0,0.0
825283,Dicrurus_hottentottus,Greg Irving,0,0.9958968162536621,0.0,0.0,0.0
176898,Dicrurus_hottentottus,Peter Wilton,0,0.9955281019210815,0.0,0.0,0.0
648652,Gypsophila_rufipectus,Ding Li Yong,0,0.9903669357299805,0.08333333333333333,0.1111111111111111,0.2
497648,Gypsophila_rufipectus,Ding Li Yong,0,0.9964773654937744,0.0125,0.05555555555555555,0.1
23118,Gypsophila_rufipectus,George Wagner,0,0.9918030500411987,0.13551587301587303,0.2222222222222222,0.4
648651,Gypsophila_rufipectus,Ding Li Yong,0,0.9892216324806213,0.05333333333333333,0.1111111111111111,0.2
70301,Gypsophila_rufipectus,David Gibbs,0,0.9962558746337891,0.0,0.0,0.0
963352,Gypsophila_rufipectus,Daan Drukker,0,0.9959840178489685,0.08333333333333333,0.1111111111111111,0.2
497649,Gypsophila_rufipectus,Ding Li Yong,0,0.9957239031791687,0.01,0.05555555555555555,0.1
963345,Gypsophila_rufipectus,Daan Drukker,0,0.992160439491272,0.0365079365079365,0.1111111111111111,0.2
479600,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9924095869064331,0.0,0.0,0.0
431504,Halcyon_smyrnensis,Brian Cox,0,0.9914659261703491,0.0,0.0,0.0
537745,Halcyon_smyrnensis,Advento,0,0.9874345064163208,0.0,0.0,0.0
431502,Halcyon_smyrnensis,Brian Cox,0,0.9903255701065063,0.0,0.0,0.0
481181,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9958703517913818,0.0,0.0,0.0
