query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
806242,Aethopyga_siparaja,Ding Li Yong,1,0.7036517858505249,0.3488888888888889,0.2777777777777778,0.5
203106,Aethopyga_siparaja,Surya Fajriani,1,0.7484312057495117,0.6242063492063492,0.3888888888888889,0.7
930796,Aethopyga_siparaja,Ding Li Yong,1,0.6996656060218811,0.5130952380952382,0.3333333333333333,0.6
19050,Aethopyga_siparaja,Sander Pieterse &amp; Ben Wielstra,1,0.7216134071350098,0.5380952380952382,0.3333333333333333,0.6
894701,Aethopyga_siparaja,Ding Li Yong,1,0.7614173889160156,0.5857142857142857,0.3333333333333333,0.6
106117,Batrachostomus_cornutus,Bram Demeulemeester,1,0.7134214639663696,1.0,0.9090909090909091,1.0
106118,Batrachostomus_cornutus,Bram Demeulemeester,1,0.7181808948516846,1.0,0.9090909090909091,1.0
106120,Batrachostomus_cornutus,Bram Demeulemeester,1,0.6755316257476807,0.6777777777777778,0.6363636363636364,0.7
618795,Brachypteryx_montana,Teus Luijendijk,1,0.6381782293319702,0.89,0.34615384615384615,0.9
90803,Brachypteryx_montana,Fabian Ducry &amp; David Marques,1,0.8935423493385315,1.0,0.38461538461538464,1.0
431514,Brachypteryx_montana,Brian Cox,0,0.6573964357376099,0.0,0.0,0.0
70339,Brachypteryx_montana,David Gibbs,1,0.606795072555542,0.8354365079365079,0.34615384615384615,0.9
618731,Brachypteryx_montana,Teus Luijendijk,1,0.7737589478492737,1.0,0.38461538461538464,1.0
943916,Carpococcyx_viridis,Kim Chuah Lim,1,0.6986000537872314,0.6607142857142857,0.7142857142857143,0.5
56936,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.767612099647522,0.7687074829931974,0.8571428571428571,0.6
39501,Carpococcyx_viridis,Brian Cox,1,0.759941577911377,0.6904761904761905,0.7142857142857143,0.5
56937,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.7782796621322632,0.7119047619047618,0.8571428571428571,0.6
196215,Carpococcyx_viridis,yann muzika,1,0.7001521587371826,0.7142857142857143,0.7142857142857143,0.5
56938,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.6186809539794922,0.02040816326530612,0.14285714285714285,0.1
943912,Carpococcyx_viridis,Kim Chuah Lim,1,0.7061421871185303,0.5428571428571428,0.5714285714285714,0.4
85992,Carpococcyx_viridis,John Gregory,1,0.7656614184379578,0.613095238095238,0.7142857142857143,0.5
894950,Dicaeum_trigonostigma,Ding Li Yong,1,0.7011470794677734,0.7068253968253968,0.42105263157894735,0.8
34523,Dicaeum_trigonostigma,Tjalle Boorsma,1,0.7881524562835693,0.8,0.42105263157894735,0.8
648922,Dicaeum_trigonostigma,Ding Li Yong,1,0.6526361703872681,0.3071428571428571,0.2631578947368421,0.5
431494,Dicrurus_hottentottus,Brian Cox,1,0.7067480087280273,1.0,0.45454545454545453,1.0
176899,Dicrurus_hottentottus,Peter Wilton,1,0.6519555449485779,0.6777777777777778,0.3181818181818182,0.7
931276,Dicrurus_hottentottus,Ding Li Yong,1,0.6298714876174927,0.5433333333333332,0.2727272727272727,0.6
924367,Dicrurus_hottentottus,Ding Li Yong,1,0.6181424856185913,0.5,0.22727272727272727,0.5
823280,Dicrurus_hottentottus,Greg Irving,1,0.6145737171173096,0.5857142857142857,0.2727272727272727,0.6
825282,Dicrurus_hottentottus,Greg Irving,1,0.6011584997177124,0.2,0.09090909090909091,0.2
825283,Dicrurus_hottentottus,Greg Irving,1,0.6049427390098572,0.7254365079365079,0.36363636363636365,0.8
176898,Dicrurus_hottentottus,Peter Wilton,0,0.6334816217422485,0.3422222222222222,0.2727272727272727,0.6
648652,Gypsophila_rufipectus,Ding Li Yong,0,0.6745083332061768,0.21507936507936506,0.2777777777777778,0.5
497648,Gypsophila_rufipectus,Ding Li Yong,1,0.6571425795555115,0.5830952380952381,0.3888888888888889,0.7
23118,Gypsophila_rufipectus,George Wagner,1,0.6731683015823364,0.788888888888889,0.4444444444444444,0.8
648651,Gypsophila_rufipectus,Ding Li Yong,0,0.6395713090896606,0.28888888888888886,0.3333333333333333,0.6
70301,Gypsophila_rufipectus,David Gibbs,1,0.5559778213500977,0.55,0.3333333333333333,0.6
963352,Gypsophila_rufipectus,Daan Drukker,0,0.7395299673080444,0.43,0.3333333333333333,0.6
497649,Gypsophila_rufipectus,Ding Li Yong,1,0.7189933061599731,0.7675,0.4444444444444444,0.8
963345,Gypsophila_rufipectus,Daan Drukker,1,0.6988781690597534,0.3,0.16666666666666666,0.3
479600,Halcyon_smyrnensis,Prayitno Goenarto,1,0.7317906618118286,0.4833333333333333,0.4166666666666667,0.5
431504,Halcyon_smyrnensis,Brian Cox,1,0.7168297171592712,0.7,0.5833333333333334,0.7
537745,Halcyon_smyrnensis,Advento,0,0.6772539615631104,0.05555555555555556,0.16666666666666666,0.2
431502,Halcyon_smyrnensis,Brian Cox,1,0.7798872590065002,0.6875,0.5833333333333334,0.7
481181,Halcyon_smyrnensis,Prayitno Goenarto,1,0.6818704009056091,0.4774999999999999,0.5,0.6
431520,Horornis_vulcanius,Brian Cox,1,0.6287631392478943,0.78,0.32,0.8
453085,Horornis_vulcanius,Brendan Sloan,1,0.8373748064041138,1.0,0.4,1.0
431521,Horornis_vulcanius,Brian Cox,0,0.6373097896575928,0.26,0.2,0.5
618791,Horornis_vulcanius,Teus Luijendijk,1,0.7190868258476257,0.7,0.28,0.7
618724,Horornis_vulcanius,Teus Luijendijk,0,0.739598274230957,0.05,0.04,0.1
453239,Horornis_vulcanius,Brendan Sloan,1,0.7105135917663574,1.0,0.4,1.0
34481,Malacopteron_affine,Tjalle Boorsma,1,0.6630108952522278,0.21428571428571427,0.2857142857142857,0.2
530111,Malacopteron_affine,Matt Slaymaker,0,0.6611233353614807,0.08333333333333333,0.2857142857142857,0.2
594323,Malacopteron_affine,Prayitno Goenarto,1,0.7015210390090942,0.7142857142857143,0.7142857142857143,0.5
34479,Malacopteron_affine,Tjalle Boorsma,1,0.7670731544494629,0.673469387755102,0.7142857142857143,0.5
34480,Malacopteron_affine,Tjalle Boorsma,1,0.7697120904922485,0.5714285714285714,0.5714285714285714,0.4
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,1,0.7568445205688477,0.673469387755102,0.7142857142857143,0.5
578766,Malacopteron_affine,Muhammad Iqbal,1,0.6827946901321411,0.673469387755102,0.7142857142857143,0.5
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,1,0.7958773374557495,0.7638888888888888,0.7777777777777778,0.7
431617,Myophonus_melanurus,Brian Cox,1,0.631233274936676,0.5608465608465609,0.6666666666666666,0.6
431615,Myophonus_melanurus,Brian Cox,1,0.6425535678863525,0.5061728395061729,0.5555555555555556,0.5
431536,Napothera_albostriata,Brian Cox,0,0.6004913449287415,0.20104166666666667,0.5,0.4
