query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
806242,Aethopyga_siparaja,Ding Li Yong,0,0.9149465560913086,0.0365079365079365,0.1111111111111111,0.2
203106,Aethopyga_siparaja,Surya Fajriani,0,0.8762625455856323,0.12083333333333332,0.16666666666666666,0.3
930796,Aethopyga_siparaja,Ding Li Yong,0,0.928263783454895,0.0869047619047619,0.16666666666666666,0.3
19050,Aethopyga_siparaja,Sander Pieterse &amp; Ben Wielstra,0,0.9017547965049744,0.01111111111111111,0.05555555555555555,0.1
894701,Aethopyga_siparaja,Ding Li Yong,0,0.9492272734642029,0.1261904761904762,0.16666666666666666,0.3
106117,Batrachostomus_cornutus,Bram Demeulemeester,0,0.8752167820930481,0.0,0.0,0.0
106118,Batrachostomus_cornutus,Bram Demeulemeester,0,0.8602843880653381,0.0,0.0,0.0
106120,Batrachostomus_cornutus,Bram Demeulemeester,0,0.8474054336547852,0.0,0.0,0.0
618795,Brachypteryx_montana,Teus Luijendijk,1,0.9331849217414856,0.125,0.07692307692307693,0.2
90803,Brachypteryx_montana,Fabian Ducry &amp; David Marques,1,0.9249001741409302,0.15833333333333333,0.11538461538461539,0.3
431514,Brachypteryx_montana,Brian Cox,0,0.9213840961456299,0.01,0.038461538461538464,0.1
70339,Brachypteryx_montana,David Gibbs,0,0.8926598429679871,0.016666666666666666,0.038461538461538464,0.1
618731,Brachypteryx_montana,Teus Luijendijk,1,0.9533659219741821,0.2838095238095238,0.15384615384615385,0.4
943916,Carpococcyx_viridis,Kim Chuah Lim,1,0.9058306217193604,0.14285714285714285,0.14285714285714285,0.1
56936,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.8805707097053528,0.14285714285714285,0.14285714285714285,0.1
39501,Carpococcyx_viridis,Brian Cox,1,0.8891675472259521,0.14285714285714285,0.14285714285714285,0.1
56937,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.8792847394943237,0.14285714285714285,0.14285714285714285,0.1
196215,Carpococcyx_viridis,yann muzika,1,0.9340437054634094,0.14285714285714285,0.14285714285714285,0.1
56938,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.8940587043762207,0.0,0.0,0.0
943912,Carpococcyx_viridis,Kim Chuah Lim,1,0.9341142177581787,0.14285714285714285,0.14285714285714285,0.1
85992,Carpococcyx_viridis,John Gregory,1,0.885184109210968,0.14285714285714285,0.14285714285714285,0.1
894950,Dicaeum_trigonostigma,Ding Li Yong,0,0.9258407354354858,0.042222222222222223,0.10526315789473684,0.2
34523,Dicaeum_trigonostigma,Tjalle Boorsma,0,0.9008785486221313,0.014285714285714285,0.05263157894736842,0.1
648922,Dicaeum_trigonostigma,Ding Li Yong,0,0.9144631624221802,0.03666666666666667,0.10526315789473684,0.2
431494,Dicrurus_hottentottus,Brian Cox,0,0.9276726245880127,0.0,0.0,0.0
176899,Dicrurus_hottentottus,Peter Wilton,0,0.9411156177520752,0.0,0.0,0.0
931276,Dicrurus_hottentottus,Ding Li Yong,0,0.913690447807312,0.0,0.0,0.0
924367,Dicrurus_hottentottus,Ding Li Yong,0,0.901164710521698,0.0,0.0,0.0
823280,Dicrurus_hottentottus,Greg Irving,0,0.9249980449676514,0.0,0.0,0.0
825282,Dicrurus_hottentottus,Greg Irving,0,0.9192821979522705,0.0,0.0,0.0
825283,Dicrurus_hottentottus,Greg Irving,0,0.823272705078125,0.0,0.0,0.0
176898,Dicrurus_hottentottus,Peter Wilton,0,0.9129446744918823,0.0,0.0,0.0
648652,Gypsophila_rufipectus,Ding Li Yong,0,0.9290780425071716,0.0,0.0,0.0
497648,Gypsophila_rufipectus,Ding Li Yong,0,0.9412410259246826,0.0,0.0,0.0
23118,Gypsophila_rufipectus,George Wagner,0,0.9008408784866333,0.0,0.0,0.0
648651,Gypsophila_rufipectus,Ding Li Yong,0,0.9294167160987854,0.0,0.0,0.0
70301,Gypsophila_rufipectus,David Gibbs,0,0.8865586519241333,0.0,0.0,0.0
963352,Gypsophila_rufipectus,Daan Drukker,0,0.8799076080322266,0.0,0.0,0.0
497649,Gypsophila_rufipectus,Ding Li Yong,0,0.9102815389633179,0.0,0.0,0.0
963345,Gypsophila_rufipectus,Daan Drukker,0,0.9328186511993408,0.0,0.0,0.0
479600,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9202441573143005,0.0,0.0,0.0
431504,Halcyon_smyrnensis,Brian Cox,0,0.9357559680938721,0.0,0.0,0.0
537745,Halcyon_smyrnensis,Advento,0,0.9163950681686401,0.0,0.0,0.0
431502,Halcyon_smyrnensis,Brian Cox,0,0.9120626449584961,0.0,0.0,0.0
481181,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9273566007614136,0.0,0.0,0.0
431520,Horornis_vulcanius,Brian Cox,0,0.9030542969703674,0.16,0.12,0.3
453085,Horornis_vulcanius,Brendan Sloan,1,0.9087809324264526,0.2,0.12,0.3
431521,Horornis_vulcanius,Brian Cox,0,0.8484465479850769,0.06190476190476191,0.08,0.2
618791,Horornis_vulcanius,Teus Luijendijk,1,0.8920397758483887,0.19,0.12,0.3
618724,Horornis_vulcanius,Teus Luijendijk,1,0.92620849609375,0.25,0.12,0.3
453239,Horornis_vulcanius,Brendan Sloan,0,0.8544154167175293,0.1375,0.12,0.3
34481,Malacopteron_affine,Tjalle Boorsma,0,0.8946262001991272,0.0,0.0,0.0
530111,Malacopteron_affine,Matt Slaymaker,0,0.933106541633606,0.0,0.0,0.0
594323,Malacopteron_affine,Prayitno Goenarto,0,0.8975038528442383,0.0,0.0,0.0
34479,Malacopteron_affine,Tjalle Boorsma,0,0.8811325430870056,0.0,0.0,0.0
34480,Malacopteron_affine,Tjalle Boorsma,0,0.9225155115127563,0.0,0.0,0.0
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,0,0.8755345940589905,0.0,0.0,0.0
578766,Malacopteron_affine,Muhammad Iqbal,0,0.93738853931427,0.0,0.0,0.0
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,0,0.9254443645477295,0.05952380952380952,0.2222222222222222,0.2
431617,Myophonus_melanurus,Brian Cox,0,0.9071027040481567,0.1111111111111111,0.2222222222222222,0.2
431615,Myophonus_melanurus,Brian Cox,0,0.924078106880188,0.08148148148148149,0.2222222222222222,0.2
431536,Napothera_albostriata,Brian Cox,0,0.9232834577560425,0.0,0.0,0.0
431530,Napothera_albostriata,Brian Cox,0,0.8888994455337524,0.0,0.0,0.0
648646,Napothera_albostriata,Ding Li Yong,0,0.9145789742469788,0.0,0.0,0.0
195583,Napothera_albostriata,Marc Thibault,0,0.9062055349349976,0.0,0.0,0.0
431533,Napothera_albostriata,Brian Cox,0,0.8994675278663635,0.0,0.0,0.0
195587,Napothera_albostriata,Marc Thibault,0,0.8940913677215576,0.0,0.0,0.0
195585,Napothera_albostriata,Marc Thibault,0,0.8860292434692383,0.0,0.0,0.0
431487,Orthotomus_ruficeps,Brian Cox,0,0.9588654041290283,0.0,0.0,0.0
571751,Orthotomus_ruficeps,Muhammad Iqbal,0,0.9338120222091675,0.0,0.0,0.0
535411,Orthotomus_ruficeps,Andres Angulo Rubiano,0,0.921798586845398,0.0,0.0,0.0
1098429,Orthotomus_ruficeps,yasinchumaedi,0,0.9170746803283691,0.0,0.0,0.0
431498,Orthotomus_ruficeps,Brian Cox,0,0.9202715158462524,0.0,0.0,0.0
895144,Orthotomus_ruficeps,Ding Li Yong,0,0.9334158897399902,0.0,0.0,0.0
604617,Orthotomus_ruficeps,Prayitno Goenarto,0,0.8987754583358765,0.0,0.0,0.0
895137,Orthotomus_ruficeps,Ding Li Yong,0,0.9559901356697083,0.0,0.0,0.0
34503,Orthotomus_ruficeps,Tjalle Boorsma,0,0.8867586851119995,0.0,0.0,0.0
