query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
806242,Aethopyga_siparaja,Ding Li Yong,0,0.9893165826797485,0.016666666666666666,0.05555555555555555,0.1
203106,Aethopyga_siparaja,Surya Fajriani,1,0.9845988154411316,0.13999999999999999,0.1111111111111111,0.2
930796,Aethopyga_siparaja,Ding Li Yong,0,0.9850735068321228,0.06190476190476191,0.1111111111111111,0.2
19050,Aethopyga_siparaja,Sander Pieterse &amp; Ben Wielstra,0,0.9869741201400757,0.05,0.1111111111111111,0.2
894701,Aethopyga_siparaja,Ding Li Yong,0,0.9876465797424316,0.025,0.05555555555555555,0.1
106117,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9868792295455933,0.0,0.0,0.0
106118,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9887602925300598,0.0,0.0,0.0
106120,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9869699478149414,0.0,0.0,0.0
618795,Brachypteryx_montana,Teus Luijendijk,1,0.9876797199249268,0.26,0.11538461538461539,0.3
90803,Brachypteryx_montana,Fabian Ducry &amp; David Marques,1,0.9905834197998047,0.2,0.07692307692307693,0.2
431514,Brachypteryx_montana,Brian Cox,1,0.9891690015792847,0.2,0.07692307692307693,0.2
70339,Brachypteryx_montana,David Gibbs,0,0.9835691452026367,0.14666666666666667,0.11538461538461539,0.3
618731,Brachypteryx_montana,Teus Luijendijk,1,0.9898812770843506,0.24285714285714283,0.11538461538461539,0.3
943916,Carpococcyx_viridis,Kim Chuah Lim,0,0.9849368333816528,0.0,0.0,0.0
56936,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9877693057060242,0.0,0.0,0.0
39501,Carpococcyx_viridis,Brian Cox,0,0.9885546565055847,0.0,0.0,0.0
56937,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9865727424621582,0.0,0.0,0.0
196215,Carpococcyx_viridis,yann muzika,0,0.9816758632659912,0.0,0.0,0.0
56938,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.9893286824226379,0.0,0.0,0.0
943912,Carpococcyx_viridis,Kim Chuah Lim,0,0.9827865362167358,0.0,0.0,0.0
85992,Carpococcyx_viridis,John Gregory,0,0.9856758713722229,0.0,0.0,0.0
894950,Dicaeum_trigonostigma,Ding Li Yong,0,0.9885509610176086,0.06666666666666667,0.10526315789473684,0.2
34523,Dicaeum_trigonostigma,Tjalle Boorsma,0,0.9883447885513306,0.08333333333333333,0.10526315789473684,0.2
648922,Dicaeum_trigonostigma,Ding Li Yong,0,0.9846230149269104,0.12083333333333332,0.15789473684210525,0.3
431494,Dicrurus_hottentottus,Brian Cox,0,0.9886047840118408,0.0,0.0,0.0
176899,Dicrurus_hottentottus,Peter Wilton,0,0.9904723167419434,0.0,0.0,0.0
931276,Dicrurus_hottentottus,Ding Li Yong,0,0.9917736649513245,0.0,0.0,0.0
924367,Dicrurus_hottentottus,Ding Li Yong,0,0.9898046255111694,0.0,0.0,0.0
823280,Dicrurus_hottentottus,Greg Irving,0,0.9915046095848083,0.0,0.0,0.0
825282,Dicrurus_hottentottus,Greg Irving,0,0.9888065457344055,0.0,0.0,0.0
825283,Dicrurus_hottentottus,Greg Irving,0,0.9902505874633789,0.0,0.0,0.0
176898,Dicrurus_hottentottus,Peter Wilton,0,0.9908714890480042,0.0,0.0,0.0
648652,Gypsophila_rufipectus,Ding Li Yong,0,0.9893438816070557,0.01,0.05555555555555555,0.1
497648,Gypsophila_rufipectus,Ding Li Yong,0,0.9911938905715942,0.01,0.05555555555555555,0.1
23118,Gypsophila_rufipectus,George Wagner,0,0.9886974096298218,0.01,0.05555555555555555,0.1
648651,Gypsophila_rufipectus,Ding Li Yong,0,0.9872111082077026,0.04857142857142857,0.1111111111111111,0.2
70301,Gypsophila_rufipectus,David Gibbs,0,0.9904069304466248,0.025,0.05555555555555555,0.1
963352,Gypsophila_rufipectus,Daan Drukker,0,0.991180956363678,0.014285714285714285,0.05555555555555555,0.1
497649,Gypsophila_rufipectus,Ding Li Yong,0,0.9900713562965393,0.01,0.05555555555555555,0.1
963345,Gypsophila_rufipectus,Daan Drukker,0,0.9886560440063477,0.01,0.05555555555555555,0.1
479600,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9871565699577332,0.0,0.0,0.0
431504,Halcyon_smyrnensis,Brian Cox,0,0.9866428971290588,0.0,0.0,0.0
537745,Halcyon_smyrnensis,Advento,0,0.9901496171951294,0.0,0.0,0.0
431502,Halcyon_smyrnensis,Brian Cox,0,0.9866138100624084,0.0,0.0,0.0
481181,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9883702397346497,0.0,0.0,0.0
431520,Horornis_vulcanius,Brian Cox,0,0.9906938076019287,0.06888888888888889,0.12,0.3
453085,Horornis_vulcanius,Brendan Sloan,0,0.9923615455627441,0.13333333333333333,0.12,0.3
431521,Horornis_vulcanius,Brian Cox,0,0.9837967157363892,0.10119047619047619,0.12,0.3
618791,Horornis_vulcanius,Teus Luijendijk,0,0.9902163743972778,0.08333333333333333,0.08,0.2
618724,Horornis_vulcanius,Teus Luijendijk,0,0.9891902208328247,0.08333333333333333,0.08,0.2
453239,Horornis_vulcanius,Brendan Sloan,0,0.9908286333084106,0.1261904761904762,0.12,0.3
34481,Malacopteron_affine,Tjalle Boorsma,0,0.9874131083488464,0.0,0.0,0.0
530111,Malacopteron_affine,Matt Slaymaker,0,0.9923713207244873,0.0,0.0,0.0
594323,Malacopteron_affine,Prayitno Goenarto,0,0.9911638498306274,0.0,0.0,0.0
34479,Malacopteron_affine,Tjalle Boorsma,0,0.9904946088790894,0.0,0.0,0.0
34480,Malacopteron_affine,Tjalle Boorsma,0,0.9892315864562988,0.0,0.0,0.0
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,0,0.9912859201431274,0.0,0.0,0.0
578766,Malacopteron_affine,Muhammad Iqbal,0,0.992542028427124,0.0,0.0,0.0
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,0,0.9914236664772034,0.0,0.0,0.0
431617,Myophonus_melanurus,Brian Cox,0,0.9878507256507874,0.0,0.0,0.0
431615,Myophonus_melanurus,Brian Cox,0,0.9880508184432983,0.0,0.0,0.0
431536,Napothera_albostriata,Brian Cox,0,0.9896388053894043,0.0125,0.125,0.1
431530,Napothera_albostriata,Brian Cox,0,0.989970862865448,0.015625,0.125,0.1
648646,Napothera_albostriata,Ding Li Yong,0,0.9900445938110352,0.025,0.125,0.1
195583,Napothera_albostriata,Marc Thibault,0,0.9825310111045837,0.020833333333333332,0.125,0.1
431533,Napothera_albostriata,Brian Cox,0,0.9905361533164978,0.0,0.0,0.0
195587,Napothera_albostriata,Marc Thibault,0,0.9891453385353088,0.013888888888888888,0.125,0.1
195585,Napothera_albostriata,Marc Thibault,0,0.9888455271720886,0.03888888888888889,0.25,0.2
431487,Orthotomus_ruficeps,Brian Cox,0,0.9878626465797424,0.0,0.0,0.0
571751,Orthotomus_ruficeps,Muhammad Iqbal,0,0.9895365238189697,0.0,0.0,0.0
535411,Orthotomus_ruficeps,Andres Angulo Rubiano,0,0.9874094128608704,0.0,0.0,0.0
1098429,Orthotomus_ruficeps,yasinchumaedi,0,0.9896718263626099,0.0,0.0,0.0
