query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
806242,Aethopyga_siparaja,Ding Li Yong,0,0.9385727047920227,0.05833333333333333,0.1111111111111111,0.2
203106,Aethopyga_siparaja,Surya Fajriani,0,0.9091748595237732,0.11619047619047618,0.16666666666666666,0.3
930796,Aethopyga_siparaja,Ding Li Yong,0,0.9637500643730164,0.025,0.05555555555555555,0.1
19050,Aethopyga_siparaja,Sander Pieterse &amp; Ben Wielstra,0,0.9475291967391968,0.0,0.0,0.0
894701,Aethopyga_siparaja,Ding Li Yong,1,0.9549896717071533,0.12,0.1111111111111111,0.2
106117,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9299315214157104,0.15666666666666665,0.36363636363636365,0.4
106118,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9405920505523682,0.0,0.0,0.0
106120,Batrachostomus_cornutus,Bram Demeulemeester,0,0.9147850871086121,0.01,0.09090909090909091,0.1
618795,Brachypteryx_montana,Teus Luijendijk,1,0.9537374973297119,0.5,0.19230769230769232,0.5
90803,Brachypteryx_montana,Fabian Ducry &amp; David Marques,1,0.9561134576797485,0.16607142857142856,0.11538461538461539,0.3
431514,Brachypteryx_montana,Brian Cox,0,0.933716356754303,0.03333333333333333,0.038461538461538464,0.1
70339,Brachypteryx_montana,David Gibbs,0,0.8635718822479248,0.045,0.07692307692307693,0.2
618731,Brachypteryx_montana,Teus Luijendijk,1,0.9649008512496948,0.5908730158730159,0.2692307692307692,0.7
943916,Carpococcyx_viridis,Kim Chuah Lim,1,0.9232820272445679,0.4880952380952381,0.5714285714285714,0.4
56936,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.9330254793167114,0.4642857142857143,0.5714285714285714,0.4
39501,Carpococcyx_viridis,Brian Cox,1,0.9359146356582642,0.14285714285714285,0.14285714285714285,0.1
56937,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,1,0.9446151256561279,0.2857142857142857,0.42857142857142855,0.3
196215,Carpococcyx_viridis,yann muzika,1,0.9184662103652954,0.37301587301587297,0.5714285714285714,0.4
56938,Carpococcyx_viridis,Fabian Ducry &amp; David Marques,0,0.90467369556427,0.0,0.0,0.0
943912,Carpococcyx_viridis,Kim Chuah Lim,1,0.9289038181304932,0.391156462585034,0.5714285714285714,0.4
85992,Carpococcyx_viridis,John Gregory,1,0.9475588202476501,0.6261904761904761,0.7142857142857143,0.5
894950,Dicaeum_trigonostigma,Ding Li Yong,0,0.960719108581543,0.2655555555555556,0.2631578947368421,0.5
34523,Dicaeum_trigonostigma,Tjalle Boorsma,1,0.9517514109611511,0.2844444444444444,0.2631578947368421,0.5
648922,Dicaeum_trigonostigma,Ding Li Yong,0,0.9560388326644897,0.0,0.0,0.0
431494,Dicrurus_hottentottus,Brian Cox,0,0.9452701807022095,0.01111111111111111,0.045454545454545456,0.1
176899,Dicrurus_hottentottus,Peter Wilton,0,0.9501992464065552,0.11666666666666665,0.09090909090909091,0.2
931276,Dicrurus_hottentottus,Ding Li Yong,0,0.8826643228530884,0.0,0.0,0.0
924367,Dicrurus_hottentottus,Ding Li Yong,0,0.9491197466850281,0.0,0.0,0.0
823280,Dicrurus_hottentottus,Greg Irving,0,0.923521876335144,0.01,0.045454545454545456,0.1
825282,Dicrurus_hottentottus,Greg Irving,0,0.9369591474533081,0.4958730158730158,0.3181818181818182,0.7
825283,Dicrurus_hottentottus,Greg Irving,0,0.8434563875198364,0.0869047619047619,0.13636363636363635,0.3
176898,Dicrurus_hottentottus,Peter Wilton,1,0.8967875838279724,0.25396825396825395,0.18181818181818182,0.4
648652,Gypsophila_rufipectus,Ding Li Yong,0,0.9697847366333008,0.0,0.0,0.0
497648,Gypsophila_rufipectus,Ding Li Yong,0,0.9584896564483643,0.0125,0.05555555555555555,0.1
23118,Gypsophila_rufipectus,George Wagner,1,0.9459188580513,0.16999999999999998,0.16666666666666666,0.3
648651,Gypsophila_rufipectus,Ding Li Yong,0,0.956931471824646,0.016666666666666666,0.05555555555555555,0.1
70301,Gypsophila_rufipectus,David Gibbs,0,0.9100865721702576,0.03333333333333333,0.05555555555555555,0.1
963352,Gypsophila_rufipectus,Daan Drukker,0,0.9127651453018188,0.04857142857142857,0.1111111111111111,0.2
497649,Gypsophila_rufipectus,Ding Li Yong,0,0.9577282667160034,0.01,0.05555555555555555,0.1
963345,Gypsophila_rufipectus,Daan Drukker,0,0.9522725939750671,0.11666666666666665,0.1111111111111111,0.2
479600,Halcyon_smyrnensis,Prayitno Goenarto,0,0.9309964179992676,0.0,0.0,0.0
431504,Halcyon_smyrnensis,Brian Cox,1,0.9702919721603394,0.16999999999999998,0.25,0.3
537745,Halcyon_smyrnensis,Advento,0,0.9165909886360168,0.0125,0.08333333333333333,0.1
431502,Halcyon_smyrnensis,Brian Cox,1,0.9507327675819397,0.22999999999999998,0.25,0.3
481181,Halcyon_smyrnensis,Prayitno Goenarto,0,0.8764374256134033,0.016666666666666666,0.08333333333333333,0.1
431520,Horornis_vulcanius,Brian Cox,0,0.8577525615692139,0.039285714285714285,0.08,0.2
